idf,id,sexo, parentescoJefe,conyugue,conyugueNo,padre,padreNo,madre,madreNo
60070071,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60070101,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60070101,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070221,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070221,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60070221,5,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070221,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070221,6,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070221,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070541,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070541,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60070541,3,2,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60070601,3,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60070601,4,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60070601,6,2,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60070601,5,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60070601,2,2,7,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60070601,1,1,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60070691,2,1,2,1,1,2,1.79769313486232e+308,2,1.79769313486232e+308
60070691,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,2,1,1
60070691,1,2,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60070691,8,2,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,7
60070691,7,2,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60070691,4,1,3,1.79769313486232e+308,1.79769313486232e+308,1,2,1,1
60070691,6,2,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60070691,5,1,3,1.79769313486232e+308,1.79769313486232e+308,1,2,1,1
60070771,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070771,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070771,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60070771,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070861,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60070861,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60070861,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60070861,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60070941,5,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60070941,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070941,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60070941,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60070941,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60070941,6,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60071011,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60071011,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60071011,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60071011,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60071091,6,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60071091,5,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60071091,7,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60071091,3,1,8,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60071091,2,2,3,1,3,3,1.79769313486232e+308,1,1
60071091,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60071091,4,2,4,1.79769313486232e+308,1.79769313486232e+308,1,3,1,2
60071091,9,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60071091,8,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60071161,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60071161,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60071161,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60071211,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60071211,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60071491,1,2,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60071491,4,2,8,1,3,3,1.79769313486232e+308,2,1.79769313486232e+308
60071491,5,2,3,1.79769313486232e+308,1.79769313486232e+308,1,2,1,1
60071491,2,1,2,1,1,3,1.79769313486232e+308,2,1.79769313486232e+308
60071491,3,1,3,1,4,1,2,1,1
60071491,6,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60071751,6,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60071751,5,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,4
60071751,3,1,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60071751,7,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60071751,4,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60071751,2,2,2,1,1,3,1.79769313486232e+308,2,1.79769313486232e+308
60071751,1,1,1,1,2,3,1.79769313486232e+308,2,1.79769313486232e+308
60071881,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60071881,4,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60071881,2,2,2,1,1,2,1.79769313486232e+308,3,1.79769313486232e+308
60071881,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60071921,3,1,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60071921,6,2,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60071921,4,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60071921,2,2,2,1,1,3,1.79769313486232e+308,2,1.79769313486232e+308
60071921,1,1,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60071921,5,2,9,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60071991,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60071991,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60071991,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60072131,6,2,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60072131,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60072131,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60072131,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60072131,5,2,3,2,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60072131,7,2,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60072131,8,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60072131,9,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,8
60072131,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60072181,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072181,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60072181,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072181,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072601,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60072601,4,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60072601,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60072601,3,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60072771,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072771,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072771,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60072841,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072841,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072841,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60072841,4,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072861,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072861,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60072861,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072871,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072871,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60072871,6,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072871,5,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072871,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60072871,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073001,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60073001,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073011,7,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073011,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60073011,5,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073011,4,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60073011,6,1,4,1.79769313486232e+308,1.79769313486232e+308,1,5,2,1.79769313486232e+308
60073011,3,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60073011,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073031,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60073031,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073031,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073211,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60073211,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073211,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073571,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60073571,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073581,2,2,2,1,1,2,1.79769313486232e+308,2,1.79769313486232e+308
60073581,6,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60073581,7,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,5
60073581,1,1,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60073581,5,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60073581,3,1,3,1,4,1,1,1,2
60073581,4,2,8,1,3,2,1.79769313486232e+308,2,1.79769313486232e+308
60073591,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60073591,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073591,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073731,2,1,5,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60073731,5,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073731,6,1,14,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60073731,1,2,1,1.79769313486232e+308,1.79769313486232e+308,1,2,2,1.79769313486232e+308
60073731,3,1,9,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60073731,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073761,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073761,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073761,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60073781,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60073781,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60073781,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074041,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60074041,1,1,1,1,2,2,1.79769313486232e+308,2,1.79769313486232e+308
60074041,2,2,2,1,1,3,1.79769313486232e+308,2,1.79769313486232e+308
60074041,3,2,8,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60074231,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074231,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074231,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074231,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60074351,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60074351,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074351,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074461,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074461,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60074621,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074621,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60074651,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60074651,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074731,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60074731,4,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074731,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074731,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60074811,5,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60074811,1,2,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60074811,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,2,1,1
60074811,4,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60074811,2,1,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60075001,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075001,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60075021,3,2,5,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60075021,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,3
60075021,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075201,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,3
60075201,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075201,3,2,5,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60075291,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60075291,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075371,2,2,2,1,1,3,1.79769313486232e+308,3,1.79769313486232e+308
60075371,4,2,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60075371,3,2,3,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2
60075371,1,1,1,1,2,3,1.79769313486232e+308,3,1.79769313486232e+308
60075381,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60075381,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075381,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075381,4,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,3
60075411,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075411,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60075411,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075421,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60075421,3,2,7,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60075421,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075481,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60075481,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075491,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60075491,2,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075491,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075651,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
60075651,3,1,4,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,2
60075651,2,2,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60075781,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075781,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60075781,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075901,3,1,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075901,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,2,1.79769313486232e+308
60075901,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075981,4,2,8,1,3,2,1.79769313486232e+308,2,1.79769313486232e+308
60075981,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60075981,3,1,3,1,4,3,1.79769313486232e+308,1,1
60075981,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,3,1.79769313486232e+308
60076031,1,2,1,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308
60076031,2,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60076031,3,2,3,1.79769313486232e+308,1.79769313486232e+308,2,1.79769313486232e+308,1,1
60076071,1,2,1,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,4
60076071,2,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60076071,3,1,3,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,1,1
60076071,4,2,5,1.79769313486232e+308,1.79769313486232e+308,3,1.79769313486232e+308,3,1.79769313486232e+308
