"ORDEN","P6020","P6051","P5502","P6071","P6071S1","P6081","P6081S1","P6083","P6083S1","LLAVEHOG"
2,2,2,6,1,1,3,0,3,0,"60120991"
1,2,1,5,0,0,3,0,3,0,"60121001"
2,1,3,5,0,0,2,0,1,1,"60121001"
3,1,3,0,0,0,2,0,1,1,"60121001"
4,1,7,2,1,5,3,0,2,0,"60121001"
5,2,9,2,1,4,2,0,2,0,"60121001"
6,1,9,0,0,0,1,4,1,5,"60121001"
1,2,1,6,1,2,3,0,2,0,"60121011"
2,1,2,6,1,1,3,0,2,0,"60121011"
3,2,3,5,0,0,1,2,1,1,"60121011"
4,2,3,5,0,0,1,2,1,1,"60121011"
1,1,1,2,1,2,3,0,3,0,"60121021"
2,2,2,2,1,1,3,0,3,0,"60121021"
3,1,3,5,0,0,1,1,1,2,"60121021"
4,2,3,5,0,0,1,1,1,2,"60121021"
1,1,1,2,1,2,3,0,3,0,"60121031"
2,2,2,2,1,1,2,0,2,0,"60121031"
3,2,3,5,0,0,2,0,1,2,"60121031"
4,2,3,5,0,0,1,1,1,2,"60121031"
1,2,1,2,1,2,2,0,2,0,"60121041"
2,1,2,2,1,1,2,0,2,0,"60121041"
3,2,3,5,0,0,2,0,1,1,"60121041"
4,1,3,5,0,0,2,0,1,1,"60121041"
1,1,1,6,1,2,2,0,2,0,"60121051"
2,2,2,6,1,1,3,0,2,0,"60121051"
3,2,3,0,0,0,1,1,1,2,"60121051"
4,1,3,0,0,0,1,1,1,2,"60121051"
1,2,1,2,1,2,2,0,2,0,"60121061"
2,1,2,2,1,1,2,0,2,0,"60121061"
3,1,3,0,0,0,1,2,1,1,"60121061"
4,2,3,0,0,0,1,2,1,1,"60121061"
1,2,1,6,1,2,2,0,2,0,"60121071"
2,1,2,6,1,1,2,0,2,0,"60121071"
3,2,3,5,0,0,1,2,1,1,"60121071"
4,2,3,5,0,0,1,2,1,1,"60121071"
5,1,3,5,0,0,1,2,1,1,"60121071"
6,2,3,5,0,0,1,2,1,1,"60121071"
1,1,1,4,0,0,2,0,2,0,"60121081"
2,1,3,0,0,0,1,1,2,0,"60121081"
1,2,1,2,1,2,2,0,2,0,"60121091"
2,1,2,2,1,1,3,0,2,0,"60121091"
3,2,3,5,0,0,1,2,1,1,"60121091"
1,2,1,6,1,2,2,0,2,0,"60121101"
2,1,2,6,1,1,2,0,2,0,"60121101"
1,2,1,6,1,2,2,0,2,0,"60121111"
2,1,2,6,1,1,2,0,2,0,"60121111"
3,2,3,5,0,0,1,2,1,1,"60121111"
4,2,3,5,0,0,1,2,1,1,"60121111"
5,2,3,5,0,0,1,2,1,1,"60121111"
6,2,3,0,0,0,1,2,1,1,"60121111"
1,1,1,5,0,0,3,0,3,0,"60121121"
1,1,1,5,0,0,2,0,3,0,"60121131"
2,1,14,5,0,0,3,0,2,0,"60121131"
1,2,1,6,1,2,3,0,3,0,"60121141"
2,1,2,6,1,1,3,0,3,0,"60121141"
3,1,3,5,0,0,1,2,1,1,"60121141"
1,1,1,6,1,2,3,0,2,0,"60121151"
2,2,2,6,1,1,2,0,2,0,"60121151"
3,2,3,5,0,0,1,1,1,2,"60121151"
4,1,3,0,0,0,1,1,1,2,"60121151"
1,2,1,5,0,0,2,0,2,0,"60121161"
1,1,1,3,0,0,3,0,2,0,"60121171"
2,2,3,5,0,0,1,1,3,0,"60121171"
3,2,4,0,0,0,2,0,1,2,"60121171"
1,1,1,6,1,2,2,0,2,0,"60121181"
2,2,2,6,1,1,2,0,2,0,"60121181"
3,2,3,5,0,0,1,1,1,2,"60121181"
1,1,1,5,0,0,2,0,2,0,"60121191"
1,1,1,3,0,0,3,0,3,0,"60121201"
1,2,1,3,0,0,3,0,3,0,"60121211"
1,2,1,2,1,2,2,0,2,0,"60121221"
2,1,2,2,1,1,2,0,2,0,"60121221"
1,1,1,2,1,2,3,0,2,0,"60121231"
2,2,2,2,1,1,2,0,3,0,"60121231"
3,1,3,5,0,0,1,1,1,2,"60121231"
1,2,1,6,1,2,3,0,2,0,"60121241"
2,1,2,6,1,1,3,0,3,0,"60121241"
3,2,3,5,0,0,1,2,1,1,"60121241"
4,2,3,5,0,0,1,2,1,1,"60121241"
1,2,1,5,0,0,2,0,2,0,"60121251"
2,2,3,5,0,0,2,0,1,1,"60121251"
1,1,1,6,1,2,3,0,2,0,"60121261"
2,2,2,6,1,1,3,0,3,0,"60121261"
3,1,3,5,0,0,1,1,1,2,"60121261"
4,2,3,5,0,0,1,1,1,2,"60121261"
5,2,10,5,0,0,3,0,3,0,"60121261"
1,1,1,6,1,2,3,0,3,0,"60121271"
2,2,2,6,1,1,3,0,3,0,"60121271"
3,2,3,5,0,0,1,1,1,2,"60121271"
1,1,1,6,1,2,3,0,3,0,"60121281"
2,2,2,6,1,1,3,0,3,0,"60121281"
3,2,3,5,0,0,1,1,1,2,"60121281"
1,2,1,6,1,2,2,0,2,0,"60121291"
2,1,2,6,1,1,2,0,2,0,"60121291"
3,2,3,5,0,0,1,2,1,1,"60121291"
1,2,1,3,0,0,3,0,2,0,"60121301"
2,2,3,5,0,0,3,0,1,1,"60121301"
3,1,3,5,0,0,3,0,1,1,"60121301"
1,2,1,5,0,0,3,0,2,0,"60121311"
1,1,1,6,1,2,2,0,2,0,"60121331"
2,2,2,6,1,1,2,0,2,0,"60121331"
1,2,1,6,1,2,2,0,2,0,"60121341"
2,1,2,6,1,1,2,0,2,0,"60121341"
3,1,3,5,0,0,1,2,1,1,"60121341"
4,1,3,0,0,0,1,2,1,1,"60121341"
1,1,1,5,0,0,2,0,2,0,"60121351"
1,2,1,5,0,0,1,5,1,4,"60121361"
2,1,7,5,0,0,1,5,1,4,"60121361"
3,1,7,5,0,0,1,5,1,4,"60121361"
4,2,5,6,1,5,3,0,3,0,"60121361"
5,1,5,6,1,4,3,0,3,0,"60121361"
1,1,1,5,0,0,2,0,2,0,"60121371"
1,1,1,6,1,2,3,0,2,0,"60121381"
2,2,2,6,1,1,2,0,3,0,"60121381"
3,2,3,5,0,0,1,1,1,2,"60121381"
4,2,3,0,0,0,1,1,1,2,"60121381"
1,2,1,6,1,2,3,0,3,0,"60121391"
2,1,2,6,1,1,3,0,3,0,"60121391"
1,1,1,6,1,2,2,0,2,0,"60121401"
2,2,2,6,1,1,2,0,2,0,"60121401"
3,2,3,0,0,0,1,1,1,2,"60121401"
4,2,3,0,0,0,1,1,1,2,"60121401"
1,1,1,6,1,2,3,0,3,0,"60121411"
2,2,2,6,1,1,3,0,2,0,"60121411"
3,2,3,5,0,0,1,1,1,2,"60121411"
4,1,3,5,0,0,1,1,1,2,"60121411"
5,1,3,0,0,0,1,1,1,2,"60121411"
1,1,1,6,1,2,3,0,3,0,"60121421"
2,2,2,6,1,1,3,0,3,0,"60121421"
1,2,1,3,0,0,2,0,2,0,"60121431"
2,1,3,5,0,0,3,0,1,1,"60121431"
3,2,3,5,0,0,3,0,1,1,"60121431"
1,1,1,5,0,0,2,0,3,0,"60121441"
2,2,3,5,0,0,1,1,2,0,"60121441"
3,1,3,5,0,0,1,1,2,0,"60121441"
1,2,1,2,1,2,3,0,2,0,"60121451"
2,1,2,2,1,1,2,0,2,0,"60121451"
3,1,3,5,0,0,2,0,1,1,"60121451"
1,1,1,4,0,0,3,0,3,0,"60121461"
1,1,1,6,1,2,3,0,3,0,"60121471"
2,2,2,6,1,1,3,0,3,0,"60121471"
3,1,3,5,0,0,1,1,1,2,"60121471"
1,2,1,4,0,0,2,0,2,0,"60121481"
2,2,7,5,0,0,2,0,2,0,"60121481"
1,1,1,5,0,0,3,0,2,0,"60121491"
1,1,1,6,1,2,2,0,2,0,"60121501"
2,2,2,6,1,1,2,0,2,0,"60121501"
3,1,3,5,0,0,2,0,1,2,"60121501"
4,1,4,0,0,0,1,3,2,0,"60121501"
1,1,1,6,1,2,3,0,3,0,"60121511"
2,2,2,6,1,1,3,0,3,0,"60121511"
3,2,3,5,0,0,1,1,1,2,"60121511"
4,1,3,5,0,0,1,1,1,2,"60121511"
1,2,1,4,0,0,3,0,3,0,"60121521"
1,1,1,6,1,2,3,0,3,0,"60121531"
2,2,2,6,1,1,3,0,3,0,"60121531"
3,1,3,5,0,0,1,1,1,2,"60121531"
1,2,1,5,0,0,2,0,1,3,"60121541"
2,2,3,0,0,0,2,0,1,1,"60121541"
3,2,5,4,0,0,3,0,3,0,"60121541"
1,2,1,3,0,0,3,0,3,0,"60121551"
1,1,1,2,1,2,3,0,3,0,"60121561"
2,2,2,2,1,1,2,0,2,0,"60121561"
1,1,1,5,0,0,3,0,2,0,"60121571"
1,1,1,2,1,2,3,0,2,0,"60121581"
2,2,2,2,1,1,2,0,2,0,"60121581"
3,1,3,5,0,0,1,1,1,2,"60121581"
4,1,3,5,0,0,1,1,1,2,"60121581"
1,2,1,2,1,2,2,0,2,0,"60121601"
2,1,2,2,1,1,3,0,2,0,"60121601"
3,1,3,5,0,0,1,2,1,1,"60121601"
4,2,3,5,0,0,1,2,1,1,"60121601"
5,2,3,5,0,0,1,2,1,1,"60121601"
6,2,4,0,0,0,2,0,1,5,"60121601"
1,1,1,2,1,2,2,0,2,0,"60121611"
2,2,2,2,1,1,2,0,2,0,"60121611"
3,1,3,0,0,0,1,1,1,2,"60121611"
1,2,1,4,0,0,2,0,2,0,"60121621"
2,1,3,5,0,0,2,0,1,1,"60121621"
3,2,3,5,0,0,2,0,1,1,"60121621"
1,1,1,6,1,2,3,0,2,0,"60121631"
2,2,2,6,1,1,2,0,2,0,"60121631"
3,1,3,0,0,0,1,1,1,2,"60121631"
1,1,1,6,1,2,3,0,3,0,"60121641"
2,2,2,6,1,1,3,0,2,0,"60121641"
3,1,14,5,0,0,3,0,3,0,"60121641"
1,1,1,2,1,2,2,0,2,0,"60121651"
2,2,2,2,1,1,2,0,2,0,"60121651"
3,1,3,5,0,0,1,1,1,2,"60121651"
4,2,3,0,0,0,1,1,1,2,"60121651"
1,1,1,2,1,2,2,0,2,0,"60121661"
2,2,2,2,1,1,3,0,3,0,"60121661"
1,2,1,3,0,0,2,0,2,0,"60121691"
1,1,1,6,1,2,3,0,3,0,"60121692"
2,2,2,6,1,1,3,0,3,0,"60121692"
3,1,3,0,0,0,1,1,1,2,"60121692"
1,1,1,2,1,2,3,0,2,0,"60121701"
2,2,2,2,1,1,2,0,2,0,"60121701"
3,2,3,5,0,0,1,1,1,2,"60121701"
4,2,3,0,0,0,1,1,1,2,"60121701"
1,1,1,2,1,2,3,0,3,0,"60121711"
2,2,2,2,1,1,2,0,2,0,"60121711"
3,1,3,5,0,0,1,1,1,2,"60121711"
4,1,3,5,0,0,1,1,1,2,"60121711"
1,1,1,5,0,0,2,0,2,0,"60121721"
2,1,14,4,0,0,3,0,3,0,"60121721"
1,2,1,5,0,0,3,0,2,0,"60121731"
1,1,1,2,1,2,2,0,3,0,"60121741"
2,2,2,2,1,1,2,0,2,0,"60121741"
3,1,3,5,0,0,2,0,1,2,"60121741"
4,2,3,0,0,0,1,1,1,2,"60121741"
1,1,1,2,1,2,2,0,2,0,"60121751"
2,2,2,2,1,1,2,0,2,0,"60121751"
1,2,1,2,1,2,3,0,2,0,"60121761"
2,1,2,2,1,1,2,0,2,0,"60121761"
3,1,3,5,0,0,2,0,1,1,"60121761"
1,2,1,2,1,2,3,0,3,0,"60121771"
2,1,2,2,1,1,3,0,3,0,"60121771"
3,1,4,5,0,0,2,0,2,0,"60121771"
1,2,1,4,0,0,2,0,2,0,"60121781"
2,1,7,5,0,0,2,0,2,0,"60121781"
3,2,3,5,0,0,2,0,1,1,"60121781"
4,1,3,0,0,0,2,0,1,1,"60121781"
1,1,1,6,1,2,2,0,3,0,"60121791"
2,2,2,6,1,1,2,0,2,0,"60121791"
3,1,3,5,0,0,1,1,1,2,"60121791"
4,1,3,5,0,0,1,1,1,2,"60121791"
1,2,1,2,1,2,2,0,3,0,"60121811"
2,1,2,2,1,1,3,0,3,0,"60121811"
3,1,3,5,0,0,2,0,1,1,"60121811"
4,1,3,0,0,0,1,2,1,1,"60121811"
1,1,1,2,1,2,2,0,2,0,"60121821"
2,2,2,2,1,1,3,0,3,0,"60121821"
3,1,3,4,0,0,1,1,1,2,"60121821"
4,1,4,5,0,0,1,3,2,0,"60121821"
1,1,1,3,0,0,2,0,2,0,"60121831"
2,2,3,5,0,0,1,1,3,0,"60121831"
1,2,1,2,1,2,3,0,3,0,"60121841"
2,1,2,2,1,1,3,0,2,0,"60121841"
3,2,3,5,0,0,1,2,1,1,"60121841"
1,2,1,2,1,2,2,0,2,0,"60121851"
2,1,2,2,1,1,2,0,3,0,"60121851"
3,2,3,0,0,0,1,2,1,1,"60121851"
4,2,14,0,0,0,2,0,3,0,"60121851"
1,1,1,6,1,2,3,0,3,0,"60121861"
2,2,2,6,1,1,3,0,3,0,"60121861"
3,2,3,5,0,0,1,1,1,2,"60121861"
4,2,3,2,1,5,2,0,1,2,"60121861"
5,1,8,2,1,4,3,0,2,0,"60121861"
1,1,1,2,1,2,2,0,2,0,"60121871"
2,2,2,2,1,1,2,0,2,0,"60121871"
1,1,1,3,0,0,3,0,3,0,"60121881"
2,2,3,5,0,0,1,1,3,0,"60121881"
3,1,4,0,0,0,2,0,1,2,"60121881"
1,1,1,5,0,0,2,0,2,0,"60121891"
2,1,14,5,0,0,2,0,2,0,"60121891"
1,2,1,2,1,2,2,0,2,0,"60121901"
2,1,2,2,1,1,3,0,3,0,"60121901"
3,1,3,5,0,0,1,2,1,1,"60121901"
1,2,1,2,1,2,2,0,2,0,"60121911"
2,1,2,2,1,1,2,0,2,0,"60121911"
3,1,3,5,0,0,1,2,1,1,"60121911"
1,2,1,5,0,0,3,0,2,0,"60121921"
2,1,3,5,0,0,3,0,1,1,"60121921"
1,1,1,6,1,2,3,0,3,0,"60121931"
2,2,2,6,1,1,3,0,3,0,"60121931"
1,1,1,6,1,2,3,0,2,0,"60121941"
2,2,2,6,1,1,3,0,3,0,"60121941"
3,1,3,5,0,0,1,1,1,2,"60121941"
4,1,3,5,0,0,1,1,1,2,"60121941"
1,1,1,4,0,0,2,0,2,0,"60121951"
2,1,3,5,0,0,1,1,2,0,"60121951"
1,2,1,3,0,0,3,0,3,0,"60121961"
1,1,1,2,1,2,2,0,2,0,"60121971"
2,2,2,2,1,1,2,0,2,0,"60121971"
3,1,3,5,0,0,2,0,1,2,"60121971"
4,2,3,5,0,0,2,0,1,2,"60121971"
1,1,1,6,1,2,2,0,3,0,"60121981"
2,2,2,6,1,1,2,0,2,0,"60121981"
3,1,3,5,0,0,1,1,1,2,"60121981"
4,2,3,5,0,0,1,1,1,2,"60121981"
5,1,3,5,0,0,1,1,1,2,"60121981"
1,1,1,6,1,2,2,0,2,0,"60121991"
2,2,2,6,1,1,2,0,1,3,"60121991"
3,2,6,2,2,0,3,0,3,0,"60121991"
4,2,3,0,0,0,1,1,1,2,"60121991"
5,1,9,5,0,0,2,0,2,0,"60121991"
6,1,14,5,0,0,2,0,3,0,"60121991"
1,2,1,6,1,2,2,0,2,0,"60122001"
2,1,2,6,1,1,2,0,2,0,"60122001"
3,2,3,5,0,0,2,0,1,1,"60122001"
4,1,3,5,0,0,2,0,1,1,"60122001"
1,1,1,5,0,0,2,0,2,0,"60122011"
1,1,1,5,0,0,2,0,2,0,"60122021"
1,1,1,5,0,0,3,0,3,0,"60122031"
1,1,1,5,0,0,3,0,2,0,"60122041"
1,1,1,6,1,2,3,0,3,0,"60122051"
2,2,2,6,1,1,3,0,3,0,"60122051"
3,2,3,5,0,0,1,1,1,2,"60122051"
4,1,4,5,0,0,2,0,1,3,"60122051"
5,2,3,5,0,0,1,1,1,2,"60122051"
1,1,1,5,0,0,3,0,3,0,"60122061"
1,1,1,5,0,0,2,0,2,0,"60122071"
1,1,1,2,1,2,2,0,2,0,"60122081"
2,2,2,2,1,1,2,0,2,0,"60122081"
3,2,3,0,0,0,2,0,1,2,"60122081"
4,1,3,0,0,0,1,1,1,2,"60122081"
1,2,1,5,0,0,2,0,2,0,"60122091"
2,1,3,0,0,0,2,0,1,1,"60122091"
1,2,1,5,0,0,2,0,3,0,"60122101"
1,1,1,1,1,2,3,0,3,0,"60122111"
2,2,2,1,1,1,2,0,2,0,"60122111"
3,1,3,5,0,0,2,0,1,2,"60122111"
4,2,3,5,0,0,2,0,1,2,"60122111"
1,2,1,5,0,0,2,0,3,0,"60122121"
2,1,3,5,0,0,2,0,1,1,"60122121"
1,2,1,4,0,0,3,0,3,0,"60122131"
1,1,1,5,0,0,3,0,2,0,"60122141"
1,1,1,3,0,0,3,0,3,0,"60122151"
1,1,1,4,0,0,3,0,2,0,"60122161"
1,1,1,4,0,0,3,0,2,0,"60122181"
1,2,1,5,0,0,3,0,3,0,"60122191"
1,2,1,3,0,0,3,0,3,0,"60122211"
1,2,1,2,1,2,2,0,2,0,"60122221"
2,1,2,2,1,1,2,0,2,0,"60122221"
3,2,3,0,0,0,1,2,1,1,"60122221"
4,2,3,0,0,0,1,2,1,1,"60122221"
5,2,3,0,0,0,1,2,1,1,"60122221"
6,2,3,0,0,0,1,2,1,1,"60122221"
1,1,1,5,0,0,2,0,1,2,"60122231"
2,2,5,3,0,0,3,0,3,0,"60122231"
1,2,1,5,0,0,3,0,3,0,"60122241"
1,1,1,2,2,0,3,0,3,0,"60122251"
1,1,1,6,1,2,3,0,3,0,"60122261"
2,2,2,6,1,1,3,0,3,0,"60122261"
3,1,3,5,0,0,1,1,1,2,"60122261"
4,1,3,5,0,0,1,1,1,2,"60122261"
1,1,1,4,0,0,3,0,3,0,"60122271"
1,1,1,2,1,2,2,0,2,0,"60122281"
2,2,2,2,1,1,2,0,2,0,"60122281"
3,2,3,0,0,0,1,1,1,2,"60122281"
4,1,3,0,0,0,1,1,1,2,"60122281"
1,2,1,2,1,2,2,0,2,0,"60122291"
2,1,2,2,1,1,2,0,2,0,"60122291"
3,1,3,0,0,0,1,2,1,1,"60122291"
4,1,3,0,0,0,1,2,1,1,"60122291"
1,2,1,4,0,0,3,0,2,0,"60122301"
2,1,3,5,0,0,2,0,1,1,"60122301"
1,2,1,4,0,0,3,0,3,0,"60122311"
1,2,1,2,1,2,2,0,2,0,"60122321"
2,1,2,2,1,1,2,0,2,0,"60122321"
3,2,3,5,0,0,2,0,1,1,"60122321"
1,2,1,3,0,0,2,0,2,0,"60122331"
2,2,3,4,0,0,2,0,1,1,"60122331"
3,1,4,5,0,0,2,0,1,2,"60122331"
4,2,4,5,0,0,2,0,1,2,"60122331"
1,2,1,3,0,0,3,0,3,0,"60122341"
2,2,3,4,0,0,3,0,1,1,"60122341"
3,2,4,5,0,0,2,0,1,2,"60122341"
1,2,1,2,1,2,2,0,2,0,"60122351"
2,1,2,2,1,1,2,0,2,0,"60122351"
3,1,3,5,0,0,1,2,1,1,"60122351"
1,2,1,2,1,2,2,0,2,0,"60122361"
2,1,2,2,1,1,2,0,2,0,"60122361"
1,2,1,4,0,0,3,0,3,0,"60122371"
2,1,3,5,0,0,2,0,1,1,"60122371"
1,1,1,5,0,0,2,0,2,0,"60122381"
1,2,1,6,1,2,2,0,2,0,"60122391"
2,1,2,6,1,1,3,0,3,0,"60122391"
3,1,3,5,0,0,1,2,1,1,"60122391"
4,1,3,0,0,0,1,2,1,1,"60122391"
1,2,1,2,1,2,2,0,3,0,"60122401"
2,1,2,2,1,1,3,0,2,0,"60122401"
3,2,3,0,0,0,1,2,1,1,"60122401"
1,2,1,2,1,2,2,0,2,0,"60122411"
2,1,2,2,1,1,2,0,2,0,"60122411"
3,2,3,5,0,0,1,2,1,1,"60122411"
4,1,3,5,0,0,1,2,1,1,"60122411"
1,1,1,6,1,2,2,0,2,0,"60122421"
2,2,2,6,1,1,2,0,2,0,"60122421"
3,1,3,0,0,0,1,1,1,2,"60122421"
4,2,3,0,0,0,1,1,1,2,"60122421"
1,1,1,2,1,2,2,0,2,0,"60122431"
2,2,2,2,1,1,2,0,1,4,"60122431"
3,2,3,0,0,0,1,1,1,2,"60122431"
4,2,6,4,0,0,2,0,2,0,"60122431"
5,2,9,5,0,0,2,0,1,4,"60122431"
6,1,9,5,0,0,2,0,1,4,"60122431"
1,1,1,2,1,2,2,0,2,0,"60122441"
2,2,2,2,1,1,2,0,2,0,"60122441"
3,1,3,5,0,0,2,0,1,2,"60122441"
4,2,3,0,0,0,2,0,1,2,"60122441"
1,2,1,4,0,0,2,0,2,0,"60122451"
1,2,1,2,1,2,2,0,2,0,"60122461"
2,1,2,2,1,1,2,0,2,0,"60122461"
3,1,3,0,0,0,2,0,1,1,"60122461"
1,1,1,6,1,2,3,0,2,0,"60122471"
2,2,2,6,1,1,2,0,2,0,"60122471"
3,2,3,5,0,0,1,1,1,2,"60122471"
4,1,3,5,0,0,1,1,1,2,"60122471"
1,2,1,4,0,0,3,0,2,0,"60122481"
2,2,3,5,0,0,2,0,1,1,"60122481"
3,1,3,0,0,0,2,0,1,1,"60122481"
1,1,1,4,0,0,3,0,3,0,"60122491"
1,1,1,4,0,0,3,0,3,0,"60122501"
1,1,1,6,1,2,3,0,3,0,"60122511"
2,2,2,6,1,1,3,0,3,0,"60122511"
3,2,3,5,0,0,1,1,1,2,"60122511"
4,2,4,5,0,0,2,0,1,3,"60122511"
1,2,1,2,1,2,3,0,3,0,"60122521"
2,1,2,2,1,1,3,0,3,0,"60122521"
3,1,3,4,0,0,1,2,1,1,"60122521"
1,2,1,4,0,0,2,0,2,0,"60122531"
2,2,3,5,0,0,2,0,1,1,"60122531"
1,2,1,5,0,0,2,0,2,0,"60122541"
1,1,1,2,1,2,2,0,2,0,"60122551"
2,2,2,2,1,1,2,0,2,0,"60122551"
3,1,3,0,0,0,1,1,1,2,"60122551"
4,1,3,0,0,0,1,1,1,2,"60122551"
1,1,1,2,1,2,2,0,2,0,"60122561"
2,2,2,2,1,1,2,0,2,0,"60122561"
3,2,3,5,0,0,2,0,2,0,"60122561"
4,1,3,5,0,0,2,0,2,0,"60122561"
1,2,1,4,0,0,3,0,3,0,"60122571"
1,1,1,6,1,2,2,0,2,0,"60122581"
2,2,2,6,1,1,2,0,2,0,"60122581"
3,2,3,5,0,0,2,0,1,2,"60122581"
4,1,3,0,0,0,1,1,1,2,"60122581"
5,1,3,0,0,0,1,1,1,2,"60122581"
6,2,14,5,0,0,2,0,2,0,"60122581"
1,1,1,5,0,0,3,0,3,0,"60122591"
2,2,7,5,0,0,3,0,3,0,"60122591"
1,1,1,6,1,2,3,0,3,0,"60122601"
2,2,2,6,1,1,3,0,2,0,"60122601"
1,2,1,5,0,0,2,0,2,0,"60122611"
1,2,1,6,1,2,2,0,2,0,"60122621"
2,1,2,6,1,1,2,0,2,0,"60122621"
3,2,3,0,0,0,1,2,1,1,"60122621"
1,1,1,6,1,2,2,0,2,0,"60122631"
2,2,2,6,1,1,3,0,3,0,"60122631"
3,2,3,5,0,0,1,1,1,2,"60122631"
4,2,3,5,0,0,1,1,1,2,"60122631"
5,2,10,1,2,0,2,0,2,0,"60122631"
1,2,1,5,0,0,2,0,2,0,"60122641"
1,2,1,4,0,0,3,0,1,2,"60122651"
2,2,5,3,0,0,3,0,2,0,"60122651"
1,1,1,5,0,0,3,0,3,0,"60122661"
1,2,1,3,0,0,3,0,3,0,"60122671"
1,2,1,6,2,0,2,0,3,0,"60122681"
2,1,3,5,0,0,2,0,1,1,"60122681"
3,2,3,5,0,0,2,0,1,1,"60122681"
1,1,1,6,1,2,2,0,2,0,"60122691"
2,2,2,6,1,1,3,0,3,0,"60122691"
3,2,3,5,0,0,1,1,1,2,"60122691"
4,2,3,0,0,0,1,1,1,2,"60122691"
1,2,1,3,0,0,3,0,3,0,"60122701"
1,1,1,6,1,2,2,0,2,0,"60122711"
2,2,2,6,1,1,2,0,2,0,"60122711"
3,2,3,5,0,0,1,1,1,2,"60122711"
4,1,3,5,0,0,1,1,1,2,"60122711"
1,1,1,2,1,2,3,0,3,0,"60122721"
2,2,2,2,1,1,3,0,2,0,"60122721"
3,2,3,5,0,0,1,1,1,2,"60122721"
4,2,3,5,0,0,1,1,1,2,"60122721"
5,2,3,5,0,0,1,1,1,2,"60122721"
1,2,1,5,0,0,2,0,2,0,"60122731"
2,2,3,5,0,0,2,0,1,1,"60122731"
1,1,1,6,1,2,2,0,2,0,"60122741"
2,2,2,6,1,1,2,0,2,0,"60122741"
3,1,3,0,0,0,1,1,1,2,"60122741"
1,2,1,6,1,2,2,0,2,0,"60122751"
2,1,2,6,1,1,2,0,2,0,"60122751"
3,2,3,5,0,0,1,2,1,1,"60122751"
1,2,1,6,2,0,3,0,2,0,"60122771"
2,2,3,5,0,0,2,0,1,1,"60122771"
1,1,1,4,0,0,3,0,2,0,"60122781"
1,2,1,2,1,2,3,0,3,0,"60122791"
2,1,2,2,1,1,2,0,2,0,"60122791"
1,2,1,4,0,0,3,0,3,0,"60122801"
2,1,3,5,0,0,2,0,1,1,"60122801"
3,1,3,5,0,0,2,0,1,1,"60122801"
4,1,3,5,0,0,2,0,1,1,"60122801"
1,1,1,5,0,0,2,0,2,0,"60122811"
1,2,1,5,0,0,3,0,3,0,"60122821"
1,1,1,2,1,2,3,0,3,0,"60122831"
2,2,2,2,1,1,3,0,3,0,"60122831"
1,2,1,2,1,2,2,0,1,4,"60122841"
2,1,2,2,1,1,2,0,3,0,"60122841"
3,1,3,5,0,0,1,2,1,1,"60122841"
4,2,5,4,0,0,3,0,2,0,"60122841"
1,2,1,3,0,0,3,0,3,0,"60122851"
1,1,1,5,0,0,2,0,2,0,"60122861"
1,1,1,5,0,0,2,0,2,0,"60122871"
2,1,7,5,0,0,2,0,2,0,"60122871"
1,2,1,5,0,0,2,0,2,0,"60122881"
1,2,1,2,1,2,2,0,1,5,"60122891"
2,1,2,2,1,1,2,0,3,0,"60122891"
3,1,3,0,0,0,1,2,1,1,"60122891"
4,1,3,0,0,0,1,2,1,1,"60122891"
5,2,6,4,0,0,3,0,3,0,"60122891"
1,2,1,2,1,2,2,0,2,0,"60122901"
2,1,2,2,1,1,2,0,2,0,"60122901"
3,1,3,0,0,0,1,2,1,1,"60122901"
4,2,3,0,0,0,1,2,1,1,"60122901"
1,1,1,6,1,2,2,0,2,0,"60122921"
2,2,2,6,1,1,2,0,2,0,"60122921"
1,1,1,6,1,2,2,0,2,0,"60122931"
2,2,2,6,1,1,2,0,2,0,"60122931"
3,2,3,5,0,0,1,1,1,2,"60122931"
4,2,3,5,0,0,1,1,1,2,"60122931"
5,1,9,5,0,0,2,0,2,0,"60122931"
1,2,1,4,0,0,3,0,2,0,"60122941"
1,2,1,5,0,0,2,0,2,0,"60122951"
2,1,3,5,0,0,2,0,1,1,"60122951"
1,2,1,6,1,2,3,0,2,0,"60122961"
2,1,2,6,1,1,3,0,2,0,"60122961"
3,2,3,5,0,0,1,2,1,1,"60122961"
1,2,1,6,1,2,2,0,2,0,"60122971"
2,1,2,6,1,1,3,0,2,0,"60122971"
1,1,1,5,0,0,2,0,2,0,"60122981"
1,2,1,6,2,0,3,0,2,0,"60122991"
2,1,3,5,0,0,2,0,1,1,"60122991"
3,1,3,5,0,0,2,0,1,1,"60122991"
1,2,1,4,0,0,3,0,3,0,"60123001"
2,1,3,5,0,0,2,0,1,1,"60123001"
3,1,3,5,0,0,2,0,1,1,"60123001"
4,2,3,5,0,0,2,0,1,1,"60123001"
5,1,4,0,0,0,2,0,1,4,"60123001"
1,2,1,5,0,0,2,0,2,0,"60123011"
1,2,1,4,0,0,2,0,2,0,"60123021"
2,1,3,0,0,0,2,0,1,1,"60123021"
1,1,1,1,1,2,2,0,2,0,"60123031"
2,2,2,1,1,1,2,0,2,0,"60123031"
1,2,1,5,0,0,3,0,3,0,"60123041"
1,1,1,2,1,2,3,0,3,0,"60123051"
2,2,2,2,1,1,3,0,3,0,"60123051"
